index,shoe,material,emotion,target_h2h_ms,target_pk_db,desired_peak_dbfs,h2h_mean_ms,h2h_se_ms,h2h_sampling_sd_ms,pk_mean_db,pk_se_db,pk_sampling_sd_db,aggressive_log_likelihood,happy_log_likelihood,neutral_log_likelihood,tender_log_likelihood,sad_log_likelihood,aggressive_estimate,happy_estimate,neutral_estimate,tender_estimate,sad_estimate,predicted_emotion,source_emotion_folder
240,dress,gravel,aggressive,803.5451468578983,81.21960271751358,-8.27149127158501,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.658860446687221,-10.005166585907935,-11.770502565467872,-16.1499612564264,-22.983705101023816,0.5464918434213991,0.3865314527698101,0.06614684955179462,0.0008289616152804833,8.92641715579605e-07,aggressive,aggressive
241,dress,gravel,aggressive,779.1678944030984,98.69333357811028,-2.689712696609278,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.545813639413208,-12.193997524403596,-21.619583439050082,-23.927990489616622,-28.345652203325365,0.8386334371028871,0.16135224326181968,1.3010532032603272e-05,1.293500533705493e-06,1.5602726904078445e-08,aggressive,aggressive
242,dress,gravel,aggressive,790.7701020737776,83.37847778252798,-7.581863928684799,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.557157101414816,-10.098165480645063,-12.641377711030048,-17.14016700460435,-24.12732291214294,0.6140861147535037,0.3574969358770464,0.028104074356973693,0.00031258628596349437,2.887265128043782e-07,aggressive,aggressive
243,dress,gravel,aggressive,892.5456469822026,85.60679020200325,-6.870055636534266,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.88634997953728,-10.553994749130062,-12.922778330117307,-15.235354134870668,-18.515734053080934,0.6386295966597972,0.327562820754182,0.030658080785345314,0.003035330971213655,0.00011417082946178,aggressive,aggressive
244,dress,gravel,aggressive,973.999390465924,87.17422283706556,-6.369357647655562,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.35417966561615,-11.041321606872973,-13.39306753035194,-14.284817752977798,-15.169250091154955,0.6334576234269177,0.3186365665508965,0.030335093390036937,0.012435496665454427,0.005135219966694429,aggressive,aggressive
245,dress,gravel,aggressive,776.6687494749076,80.52393617513384,-8.493713797075486,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.632708249767235,-9.920993142358459,-11.76413213082651,-16.768447404700467,-24.685782918886794,0.535041856836234,0.4010395650187159,0.06349245626425924,0.00042596667050678877,1.5521028420441292e-07,aggressive,aggressive
246,dress,gravel,aggressive,837.9695793289231,90.80074291101516,-5.21090830378144,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.847974388459603,-10.961288645460057,-15.85809754119688,-18.491372354713278,-22.546512918990807,0.7512574240270347,0.24676441869463867,0.001843424927947295,0.00013243681725106784,2.295533128382482e-06,aggressive,aggressive
247,dress,gravel,aggressive,798.368510553758,83.94160397304243,-7.401979865556112,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.565137628129495,-10.152795866431477,-12.801931073892856,-17.088796156395905,-23.71319748503361,0.6267794833895296,0.3482555465092767,0.02462596395998385,0.00033855668183178125,4.494593781773552e-07,aggressive,aggressive
248,dress,gravel,aggressive,885.9633235672472,83.33995849242302,-7.594168464559045,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.875487324435591,-10.357903709731879,-12.017998369466238,-14.656309277469012,-18.485783462283436,0.5736507056355868,0.35410883133246546,0.06732351890644603,0.004812413528224423,0.00010453059727717981,aggressive,aggressive
249,dress,gravel,aggressive,518.540827453688,86.50146248979001,-6.584263057523344,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.771898505871288,-10.343548364942388,-17.439147620997915,-29.22989225863241,-48.48255195970834,0.6389526993009249,0.3607483304201687,0.0002989680144216364,2.2644847142768374e-09,9.854748002035904e-18,aggressive,aggressive
250,dress,gravel,aggressive,1179.7615383467426,76.09424210645341,-9.908727662375068,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-12.599307470729851,-11.789514749330685,-10.007996117240761,-9.817778229870264,-9.060046078575882,0.014885412261396943,0.033454102069179335,0.19867951398293968,0.24030547617110146,0.5126754955153826,sad,aggressive
251,dress,gravel,aggressive,602.9244425073698,80.68417538623854,-8.442527258691053,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.629091033271953,-9.832336620553747,-13.819005222188586,-23.387312731857044,-38.975579405197934,0.5460821103347313,0.44564548639413964,0.008271824991014318,5.782800165420276e-07,9.822905954875477e-14,aggressive,aggressive
252,dress,gravel,aggressive,788.6965590241406,85.0065612247821,-7.061791750124503,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.53392607527526,-10.213865137149334,-13.318185821514014,-17.714442607069515,-24.52559181313479,0.6537426492714421,0.3312173179026702,0.014856745806001664,0.0001830853648304848,2.0165505546053576e-07,aggressive,aggressive
253,dress,gravel,aggressive,583.8902713421445,82.53565148702731,-7.851094912965346,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.59577474419679,-9.940368271400592,-14.730787878414258,-24.7635183736707,-41.07241014575113,0.5832959722567599,0.41327002853647105,0.003433848330251125,1.5087650539467946e-07,1.2466941276202958e-14,aggressive,aggressive
254,dress,gravel,aggressive,1097.034744288753,71.6098414170631,-11.341216916635592,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-12.338527470931044,-11.300671041355544,-9.042295660859239,-9.284958234963273,-9.849635100620645,0.01560729710700774,0.04406187947928018,0.4215634830123093,0.3307318096242384,0.18803553077716428,neutral,aggressive
255,dress,gravel,aggressive,752.3801182002776,77.48982097205091,-9.462926346455347,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.805332915723712,-9.80597226793432,-11.152792999090703,-16.83069338344871,-26.06478572092207,0.4424486016422611,0.442165811561585,0.11499219078656912,0.0003933575971183016,3.8412466524676205e-08,aggressive,aggressive
256,dress,gravel,aggressive,706.8538170550834,82.69990341996395,-7.798626557610767,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.463972402543828,-9.936080071223824,-13.182938960145748,-19.71926726923714,-30.15418167257734,0.6068032763296539,0.37845492532466884,0.014720455972514127,2.1341745965785746e-05,6.271973310772626e-10,aggressive,aggressive
257,dress,gravel,aggressive,903.0577559751116,89.99216549432475,-5.469198885037283,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.064804140722941,-11.064748209495846,-15.0586491144139,-16.63650839568774,-18.839503547787082,0.7266208449990322,0.2673238217330194,0.004926160267045431,0.0010168407866265412,0.00011233221427646381,aggressive,aggressive
258,dress,gravel,aggressive,723.0796843319029,88.95141499804316,-5.801654436080465,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.517120589258138,-10.507968002435504,-15.804819771857291,-21.26259124155993,-29.979218899309227,0.7282637463659096,0.27037661525196566,0.0013538658448264658,5.7715916876866404e-06,9.456105451947651e-10,aggressive,aggressive
259,dress,gravel,aggressive,701.9013476381067,93.98681852522174,-4.19315378166425,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.864727325933886,-11.206435240059996,-19.008692879618085,-24.175954319633906,-32.79472472407048,0.7927031281918769,0.20721167844708377,8.471041109347497e-05,4.828627010225515e-07,8.724473582640675e-11,aggressive,aggressive
260,dress,gravel,aggressive,788.4334588819304,70.54446780452386,-11.681538033645912,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.750732843005785,-10.02531213896528,-9.824510936210874,-14.603262044528872,-23.111263152706613,0.1781965214425663,0.36808272104703565,0.4499375975857182,0.0037823964597100087,7.634649698406097e-07,neutral,aggressive
261,dress,gravel,aggressive,582.6511696936617,91.36064024237248,-5.032055661876337,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.773709656019403,-10.821494340298836,-18.94786060337073,-27.973487813447676,-42.833438555080555,0.7402924367943254,0.259630796586096,7.675738663374749e-05,9.232941562089982e-09,3.2489683327064886e-15,aggressive,aggressive
262,dress,gravel,aggressive,862.624587678318,82.62612914984739,-7.822192883749489,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.796602090515387,-10.236723532160392,-11.87079465123115,-14.984033803931815,-19.63228827821809,0.5632990701592354,0.36274106259848854,0.07078294872533551,0.00314677771540846,3.014080153205075e-05,aggressive,aggressive
263,dress,gravel,aggressive,624.0088350414264,76.72030384662281,-9.708739575356413,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.8841105356995,-9.733692517207622,-12.468151757108522,-21.548803794025964,-36.5683623507997,0.44686805683747,0.5194036853866257,0.03372441833907512,3.8394356775790594e-06,1.151744095215138e-12,happy,aggressive
264,dress,gravel,aggressive,759.580811575612,88.2769104892372,-6.017116997911929,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.532593380866697,-10.478020735448354,-15.099279672036289,-19.772986418433224,-27.135775324213622,0.718198690545995,0.2790298886787574,0.002745765666443509,2.5638842839305466e-05,1.6265964758429307e-08,aggressive,aggressive
265,dress,gravel,aggressive,668.1126157356841,77.00521771283668,-9.617727179272627,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.812316873516092,-9.730389833739688,-11.954748958021852,-19.78232027583266,-32.674191609130105,0.4539692346299688,0.492727592386187,0.053281935158085686,2.1237772272451978e-05,5.348603179910304e-11,happy,aggressive
266,dress,gravel,aggressive,809.6266317287474,84.07131846809733,-7.360544090040424,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.592176792518035,-10.187388433463122,-12.768531999660723,-16.805909353916494,-23.007457659786958,0.627383570053319,0.3459680629252925,0.026185423498255506,0.00046200736182554783,9.361613075485633e-07,aggressive,aggressive
267,dress,gravel,aggressive,507.8982406709424,87.4309047241164,-6.287363626507188,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.833336165544935,-10.458482177977189,-18.06958722460975,-30.11539809080147,-49.81940034740599,0.6512756525612983,0.34855183953206254,0.00017250689418085025,1.0124585842616415e-09,2.805677927259267e-18,aggressive,aggressive
268,dress,gravel,aggressive,858.8766318212575,62.57523900952312,-14.227214792770257,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-12.646458869095593,-10.945185054707585,-9.692041072248989,-12.351487131361951,-18.836661359802967,0.03701426762979043,0.20287241102403888,0.7103240304052322,0.04971343346688687,7.585747405161314e-05,neutral,aggressive
269,dress,gravel,aggressive,784.6705805641138,87.37929928894926,-6.303848378084645,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.551918348816743,-10.425488105037749,-14.434170955565202,-18.655592836984308,-25.219755717361732,0.7016805278706796,0.2929226133045934,0.005318682408958256,7.806634193010075e-05,1.100738386835898e-07,aggressive,aggressive
270,dress,gravel,aggressive,528.8994114400123,71.80951849492807,-11.27743241382779,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.739543688806286,-9.941002246054138,-13.191489526527429,-25.218617068630568,-45.720003101159676,0.30225875849182055,0.671708797443371,0.02603228839756938,1.5566723887576584e-07,1.9433829892250764e-16,happy,aggressive
271,dress,gravel,aggressive,576.286846412163,88.08879795967891,-6.077207341270752,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.621928484369656,-10.416385896408197,-17.257380120809692,-26.961615016586563,-42.77101988115125,0.6885585247962734,0.31110886708275415,0.00033258782495901074,2.029601058115386e-08,2.7635885570774662e-15,aggressive,aggressive
272,dress,gravel,aggressive,471.8410146857564,72.29196638045828,-11.12332008987828,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.913816215298823,-10.050610940371627,-14.27021414512238,-28.30473282215913,-52.09583911930512,0.2936333198738909,0.6961304371942464,0.010236234708939834,8.222922891031376e-09,3.8254280193757227e-19,happy,aggressive
273,dress,gravel,aggressive,904.3050114171916,78.75263624025227,-9.059534806066363,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.176271260998963,-10.222457483130338,-10.44517410793078,-13.042360301896377,-16.964569391057264,0.3600840208762727,0.34383131488872715,0.27518250954575846,0.020496381423652496,0.00040577326558920363,aggressive,aggressive
274,dress,gravel,aggressive,757.0102077137278,64.04816510843825,-13.756705809483424,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-12.011289717131682,-10.528377720301602,-10.263161729202844,-15.233855487367746,-25.29015918615054,0.08936988938946605,0.39374197719441323,0.5133263514890697,0.0035616290819637827,1.5284508722492067e-07,neutral,aggressive
275,dress,gravel,aggressive,833.5584087209603,91.73899467291508,-4.911194772407554,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.898090265794693,-11.081174276501205,-16.436479894257964,-19.004593418278166,-23.02200648183635,0.7645889480328781,0.23421848021307898,0.0011062199333973309,8.482501547313508e-05,1.5268051722507858e-06,aggressive,aggressive
276,dress,gravel,aggressive,873.8321522591802,78.1809020297367,-9.242168600319935,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.083301250492598,-10.104367247279411,-10.438209532356181,-13.580752417317864,-18.469868979783534,0.3688819377977555,0.3611923508574982,0.258673942467068,0.011167697666589095,8.407121108931727e-05,aggressive,aggressive
277,dress,gravel,aggressive,507.52557088557126,85.36383107539108,-6.947666082656952,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.806820483717534,-10.26396278504365,-17.121935718697507,-29.414094704513325,-49.48736367002683,0.6120866354316891,0.3875060774181916,0.00040728528166754114,1.868451794968839e-09,3.579084502883603e-18,aggressive,aggressive
278,dress,gravel,aggressive,703.2297706816424,81.09127648900639,-8.312483581619047,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.523087720679916,-9.849719611707734,-12.664924296049591,-19.4028264253336,-30.221381653011775,0.5666994449055647,0.40878820781776054,0.02448333074624931,2.901594939620248e-05,5.810291851862425e-10,aggressive,aggressive
279,dress,gravel,aggressive,413.9691880353608,93.09973110923816,-4.47652346225338,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.648029624035694,-11.469536243633032,-23.0741152827242,-37.70618777397606,-62.08172204323665,0.6945541243294914,0.30544308874183906,2.7869274379199403e-06,1.2316783838526876e-12,3.194017512254214e-23,aggressive,aggressive
280,dress,gravel,aggressive,699.6458775860722,86.74475503155072,-6.50654610583825,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.440067867983817,-10.24886852874726,-14.957280846400662,-21.29035865932661,-31.39728133131842,0.6899330076268806,0.30729058833858336,0.002771480140021355,4.92369364710893e-06,2.0086777908252754e-10,aggressive,aggressive
281,dress,gravel,aggressive,397.0622811686205,79.94539996992457,-8.678520408831588,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.560029247005227,-10.273167641507097,-17.320662095631825,-34.11806839016261,-61.82202241216289,0.42855949222875794,0.570944023378818,0.0004964843672540491,2.5170086871451057e-11,2.3399703572888446e-23,happy,aggressive
282,dress,gravel,aggressive,656.6663589230347,82.32413814110357,-7.918660372913046,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.485920534552296,-9.892918708769374,-13.639708962262773,-21.54293576045777,-34.28430008799458,0.5947580347127149,0.3958979532647313,0.009340560216323304,3.451796125178489e-06,1.0105107023990205e-11,aggressive,aggressive
283,dress,gravel,aggressive,462.53862029263104,78.27966085476896,-9.210621250869911,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.287889709605722,-10.013244995623388,-15.516307646725599,-29.883868985272308,-53.63136327220653,0.43076989020478135,0.5669203196163705,0.0023097888489461713,1.3299021025120776e-09,6.462699232617282e-20,happy,aggressive
284,dress,gravel,aggressive,371.40009905068246,86.95981721797102,-6.437847010377462,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.59925001340723,-10.843262184926914,-20.59965499629342,-37.8442004074369,-66.21066479597073,0.5606878807140421,0.4392866744015593,2.544488357380164e-05,8.248776812831932e-13,3.9535806091635153e-25,aggressive,aggressive
285,dress,gravel,aggressive,1044.9580214566251,80.12385312730942,-8.621515638729875,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.98967443761222,-10.934225158067747,-10.599223233663974,-11.25370982058747,-11.752577730815911,0.20969109375804448,0.2216467160601475,0.309849491907375,0.16103151363298684,0.09778118464144622,neutral,aggressive
286,dress,gravel,aggressive,1007.2926730710948,98.61069085814816,-2.716111945135109,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-11.57743145117459,-12.991159390790326,-20.530535893996962,-18.960249409236773,-16.74700832428304,0.800209346385068,0.19463878123144043,0.00010349509420287407,0.0004976070440312837,0.004550770245257448,aggressive,aggressive
287,dress,gravel,aggressive,847.6327682006798,87.0225730377456,-6.417800399091793,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.722182779597938,-10.541751677290167,-13.811212944176031,-16.77970352172076,-21.209276270042665,0.6857543115886231,0.3021581390347599,0.011490139728040936,0.0005903726537640388,7.036994812022114e-06,aggressive,aggressive
288,dress,gravel,aggressive,417.2471235654721,83.1758130043646,-7.646602817344547,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.297050332743149,-10.356980827181852,-17.983021434530954,-33.78294162935306,-59.71924629176307,0.5148563821080768,0.4849071831335557,0.00023643472586680494,3.250072940828841e-11,1.7696978042482823e-22,aggressive,aggressive
289,dress,gravel,aggressive,613.4858657642442,87.8436984894052,-6.155501495096639,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.53331482980832,-10.357460223311262,-16.582982380680562,-25.179546983122265,-39.12314188663366,0.6946964992996529,0.3047006030133053,0.0006027863285844876,1.1135835930024699e-07,9.797076498005108e-14,aggressive,aggressive
290,dress,gravel,aggressive,688.1882034033115,92.86592760529356,-4.551209251995922,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.758926881737917,-11.017480835824738,-18.4459490360214,-24.176857223680564,-33.63308696462455,0.7786744070675999,0.2211937560719996,0.00013141051432096783,4.2631274147228466e-07,3.333802874913237e-11,aggressive,aggressive
291,dress,gravel,aggressive,706.0916862770695,64.65928918509945,-13.561489384040389,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-11.8201131862359,-10.399347253479217,-10.715495507846581,-16.99657747606644,-29.126989726909176,0.12248884462240502,0.5071393887407231,0.3696799531832052,0.0006918097227499122,3.730916742109097e-09,happy,aggressive
292,dress,gravel,aggressive,644.3733123264923,83.77631941406577,-7.454778081199383,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.461788895234477,-9.984651055549193,-14.344687410400557,-22.478332733618807,-35.58462411800828,0.6248443291070332,0.37042106976500155,0.0047332119446682796,1.3891804735333391e-06,2.8233755127251368e-12,aggressive,aggressive
293,dress,gravel,aggressive,738.0826821840959,77.45985759059874,-9.472497797564316,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.790407065706766,-9.786068094846994,-11.283293124818208,-17.302211753028743,-27.113843718530227,0.44850728737850365,0.45045757549069315,0.10078997240614,0.0002451512878413801,1.3436821812452121e-08,happy,aggressive
294,dress,gravel,aggressive,552.715301767681,94.95087349913253,-3.885197716562635,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.181111496717152,-11.428047964404506,-21.696302684446742,-31.025644578302167,-46.733600287817744,0.7767630780545886,0.2232291712059514,7.750051405215786e-06,6.880545622489176e-10,1.036917949165693e-16,aggressive,aggressive
295,dress,gravel,aggressive,693.8284346212661,90.22487786104833,-5.394861646294601,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.568921999728895,-10.642597573016769,-16.814982229834644,-22.833068118304702,-32.565678774386896,0.7448984925487425,0.2545691184023865,0.000531096111795057,1.292860386942116e-06,7.668890318713199e-11,aggressive,aggressive
296,dress,gravel,aggressive,877.2804870704283,82.39225960117066,-7.896899770707824,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.863101183398827,-10.270478964926014,-11.708353871777947,-14.57292055807875,-18.80243827153645,0.5456979178022343,0.363103448955099,0.08621230097029775,0.004914776029832665,7.155624253624749e-05,aggressive,aggressive
297,dress,gravel,aggressive,937.7268307485635,73.4078080823402,-10.766877533087277,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.902925520259421,-10.371750910051146,-9.266336417861737,-11.382460195585333,-14.968626133556576,0.1179973424273459,0.2007051092479783,0.6062250003149691,0.07304877926341515,0.0020237687462915793,neutral,aggressive
298,dress,gravel,aggressive,558.6456965568201,75.72713155810389,-10.02599682542746,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-10.132650741851423,-9.79526295348458,-13.244386693018408,-24.34769471930455,-42.846128457587774,0.4088630674146528,0.5729326037732126,0.018204054615116733,2.7419701531387947e-07,2.5368513895899615e-15,happy,aggressive
299,dress,gravel,aggressive,648.6539848722279,78.86922688465157,-9.022291290863889,691,47,210.19038988498025,85.2,2.1,9.391485505499118,-9.673191815464573,-9.755916025267554,-12.658680695836164,-20.974517591873443,-34.55407125437014,0.507322653475267,0.46704377447120127,0.025627303297297472,6.26874829746109e-06,7.936985923706918e-12,aggressive,aggressive
